BankURL,UserName,ReviewRating,UserLocation,ReviewTitle,comments,ReviewDate
networkcapital.net,shamim khan As,4,BD,The experience was great and painless…,The experience was great and painless Andro aziz and Travis walker always kept me updated on what was going on and I was surprised with how fast everything went will definitely be passing your name on to others thanks again Travis and Andro you guys were great,"Date of experience: June 13, 2022"
networkcapital.net,customer,5,US,The experience was great and painless…,The experience was great and painless Andro aziz and Travis walker always kept me updated on what was going on and I was surprised with how fast everything went will definitely be passing your name on to others thanks again Travis and Andro you guys were great,"Date of experience: June 11, 2022"
networkcapital.net,Dennis Panich,5,US,5 stars,5 stars. I just sent in a review. Please read it as you published it today under Dennis. Robert was my guy and he did an incredible job. And I will be using him again soon.,"Date of experience: August 14, 2022"
networkcapital.net,Shaton Hausey,5,US,Justin Johnson (banker) and Sarah…,Justin Johnson (banker) and Sarah Behl(processor)were an amazing team. They were super professional. I enjoy the learning experience and the time they took to ensure that we were good to go. Perfect pair and success story.,"Date of experience: August 09, 2022"
networkcapital.net,Joe and Josie,5,US,Justin and Davina work hard to get us…,Justin and Davina work hard to get us this loan. They answered every question we had and explained everything we needed to know. We greatly appreciate their help and support.                  Thanks again                   Joe and Josie Casillas,"Date of experience: June 17, 2022"
networkcapital.net,Sonny & Sue Su'a,5,US,Excellent customer service,"Excellent customer service. Zach Gill and his team were transparent and very knowledgeable in their areas of expertise. Would definitely recommend this team at Network Capital to anyone who is looking to refi, purchase or need assistance with their current mortgage.","Date of experience: May 06, 2022"
networkcapital.net,Patricia Holbrook,5,US,the process was easy and quick,I would give this company an overall rating of 10 due to the quick and easy process to the end results.  I would highly recommend it to other customers.,"Date of experience: October 01, 2022"
networkcapital.net,Ross Salyers,5,US,Edwin was great he's fast professional…,Edwin was great he's fast professional and prompt with every everything I told him to do and everything he asked me to do was great experience I would love to do it again.,"Date of experience: September 07, 2022"
networkcapital.net,Kathy Tucker,5,US,Both Justin and LouAna were great to…,"Both Justin and LouAna were great to work with.  They answered all my questions promptly.  They both made me comfortable and explained all the processes clearly, walking me through each step.","Date of experience: September 16, 2022"
networkcapital.net,Jenn Little,5,US,Amazing Service,I really appreciate Justin for the assistance throughout the loan process. I was able to close in a week. I will recommend his services to anyone I know who needs a mortgage.Thank you for the great services you did for me.,"Date of experience: July 22, 2022"
networkcapital.net,bill Gallagher,5,US,Edwin and Daniel were both extremely…,Edwin and Daniel were both extremely helpful and respectful to me. This was the first time I had to make all the decisions on my own with being a widow for just over a year. They understood and were very honest and empathic to my situation.,"Date of experience: June 08, 2022"
networkcapital.net,Chris Abeyta,5,US,Teddy Rossi is the best,"Teddy Rossi is the best, it was a long and difficult process but we got through it he went above and beyond to help, not only does he have my business for live but I gained a amazing friend, my new family he is the best!!!","Date of experience: July 16, 2022"
networkcapital.net,DAISEY WELLS,5,US,Edward Claus and Lou S.are the best at…,Edward Claus and Lou S.are the best at their job. Couldn’t ask for more attention and care from both of them. They treated me like I was their mother or sister. Great job and thanks to both of them.,"Date of experience: August 28, 2022"
networkcapital.net,Russell Veazie,5,US,Justin was super,Justin was a super helper for us on our loan.  He made things go smoothly and easy for us.  He was super friendly and enjoyable to work with.  Justin was always keeping us up to date on what was going on and kept us up to date.He was super.,"Date of experience: May 23, 2022"
networkcapital.net,Mark A.,5,US,Exceeded my Expectations!,"I did a lot of shopping, researching, and digging and Network Capital came up the best! In addition, the team that assisted me with my refinance was absolution amazing! Would highly recommend this company to friends and family!","Date of experience: June 17, 2022"
networkcapital.net,Michael Alpert,5,US,Isaiah and Ivy were great to work with,Isaiah and Ivy were great to work with.  They are very knowledgeable and friendly and easy to work with.  They addressed all my concerns and answered my questions.  They made the process as easy as possible.,"Date of experience: July 07, 2022"
networkcapital.net,customer,4,US,I appreciate the assistance of both…,"I appreciate the assistance of both Michael and Melissa. Aside from a few testy moments I was pleased with the interaction. I had thought I could do a little better with the total loan, but it was not meant to be.","Date of experience: June 17, 2022"
networkcapital.net,BUCKAYE BROWNS,5,US,Edwyn was very professional with a…,Edwyn was very professional with a personal touch. We stayed in contact from start to finish and the interaction was very comfortable. Would recommend Edwyn to friends and family.,"Date of experience: September 03, 2022"
networkcapital.net,Dan Thomas,5,US,l felt a personal  nature as though the experience was in person,"I have had several experiences with financial institutions in the past but I was never more impressed than with Network Capital. The credit due is to an outstanding teamwork displayed by Eddie and Sang, they proved to work in tandem with each other in a timely manner that was respectful and efficient to help me complete tasks I would not have completed with out there guidance and patience with me. I will continue to recommend them to any one who needs  financial assistance in the future .  As things are done differently as times change  l felt a personal  nature as though the experience was in person.  They helped me through every step in the process,  all so I could afford a  tractor so badly need on my ranch.                                                                     Good Job thanks.                                         Daniel and Sue.","Date of experience: September 16, 2022"
networkcapital.net,L. Art,5,US,Good service,From start to finish they kept me in the loop and constantly providing the necessary feedback in the ongoing process of my loan . Excellent work I will most likely be using this company for 2nd home purchase,"Date of experience: June 17, 2022"
networkcapital.net,Terry Reisdorf,5,US,Network Capital goes above & beyond,Adrian and Michael took care of everything! Their passion and knowledge indeed sets them above others. There were no surprises and the duration was what they promised. Indeed recommend Network Capital to everyone.,"Date of experience: May 25, 2022"
networkcapital.net,R.Warren,5,US,My experience with network capital was…,My experience with network capital was excellent! The team was solid and very helpful. My guy Diego was easy to get in touch with and was able to answer all my questions and concerns. Overall great experience!,"Date of experience: June 01, 2022"
networkcapital.net,customer,5,US,Capital is a great company,Capital was right with us every step of the way through the mortgage process. They answered every question and kept us calm with the ever changing market right now. We would recommend them highly.,"Date of experience: June 17, 2022"
networkcapital.net,Maureen yeoman,5,US,I am wanting to let people,I am wanting to let peopleKnow I had an excellent experience with network capital.My agents Trevor Pizzini and Ivy Nguyen we’re amazing. Very professional and knowledgeable.I totally recommend them.,"Date of experience: May 18, 2022"
networkcapital.net,Alan Ettinger,5,US,Mortgage Refinance,Joseph was very easy to work with and extremely efficient. We were able to get all the paper work done and the closing went well. Thanks also to Alvaro for getting this done. They are 5 star,"Date of experience: June 27, 2022"
networkcapital.net,Cheryl C. Bader,3,US,Good credit system,"Good credit system, good bonuses and an attractive, user-friendly site. But the support service of your regular customers who use your bank is just awful. I put a very, very big minus on the employees.","Date of experience: May 05, 2022"
networkcapital.net,Samuel Afia,5,NG,Amazing app,"Amazing app, I love the platform","Date of experience: December 19, 2022"
networkcapital.net,sterling bales,5,US,they where able to make things go well…,they where able to make things go well and made it easy for me to get co signer off my loan which helped them to get a houise,"Date of experience: October 08, 2022"
networkcapital.net,Kathleen Bagmanov,5,US,Anthony was truly a pleasure to work…,"Anthony was truly a pleasure to work with through our refinance. He was transparent, thoughtful, followed up quickly, and worked hard to get us the best rate possible. HUGE thank you to Anthony!","Date of experience: May 20, 2022"
networkcapital.net,TPeca,5,US,The mortgage world is stressful for me,"The mortgage world is stressful for me, but the team at Network Capital got it done right. Thank you to Spencer and the rest of the team for your hard work.","Date of experience: September 01, 2022"
networkcapital.net,Corrine Martinez,5,US,Thank you Austin Owens,"Recently, I completed my home mortgage loan with Network Capital with Austin Owens.  This is my second mortgage completion with Network Capital the first one was 2018 on a different property.  I attempted to pursue the same agent to complete this mortgage but the agent was no longer with Network Capital.  I then, proceeded to do a cold call to pursue my loan inquiry and I was worried who I would ""get"" when Austin Owen took my call. From the first date of my initial call it has been a positive experience working with Austin.  Austin's, professional, knowledgeable and pleasant manner has been exceptional throughout the process. Austin, explained everything in detail while going through the loan process there were no un-informed lapses for me at anytime during the process. As a result, I would definitely recommend Austin and Network Capital to anyone seeking a loan. I have kept his contact information if ever need to recommend him to friends or family if they are in need of a mortgage.  Thank you Austin and Network Capital.","Date of experience: October 14, 2022"
networkcapital.net,Rudy Fritz,5,US,It was a great experience,It was a great experience. Carlo Tovar helped me through every step and made sure I understood anything. He was always readily available to help me. Thank you for having him on your team.,"Date of experience: May 06, 2022"
networkcapital.net,Oswaldo Bacani,5,US,Eddie and Craigneisha,They knew what they were doing and put in a lot of extra effort to get things done. Very Friendly and professional.,"Date of experience: October 31, 2022"
networkcapital.net,Denise Pontius,5,US,Thank you Network Capital. (--:,Great experience from start to finish. Loved working with Sarah and Franc. Would definitely call them again in the future. Thank you Network Capital.,"Date of experience: September 03, 2022"
networkcapital.net,Customer,1,US,Very unorganized,"Very unorganized, had to do my loan twice because they really messed up the first re-fi.  Then after refund refinancing sold the loan two days later.","Date of experience: September 03, 2022"
networkcapital.net,William,5,US,I enjoyed the re-finance process from…,"I enjoyed the re-finance process from start to finish. It was great working with Lou Ellen and Keenan directly, it was such an awesome experience.","Date of experience: August 22, 2022"
networkcapital.net,David Holtby,5,US,Justin Johnson was great,"Justin Johnson was great, he was able to answer all my questions, he made me feel good and he didn't rush me. I would work with him again any time. Good attitude!","Date of experience: May 25, 2022"
networkcapital.net,Stacey,3,US,Sold out,I refinanced & found out my loan was sold after a couple of weeks when I was inquiring about auto pay setup. I was told not to bother�,"Date of experience: September 01, 2022"
networkcapital.net,Laurie Zook,4,US,Edward and Sang were attentive and…,Edward and Sang were attentive and responsive to my questions and getting their jobs done.,"Date of experience: July 16, 2022"
networkcapital.net,Joan Samuels,5,US,Alexa Love and Edwin Fernandez,"Alexa Love and Edwin Fernandez went above and beyond to make sure that this process went smoothly and was done correctly. Alexa made sure to keep in contact with me regarding any documents that were needed from me and she made sure to always update me on how things were going. Edwin was a life saver for me. I had to scan some documents at FedEx but was not able to get it done due to there being no store associate to help me. Edwin told me that's it's not a problem. I went to work as usual thinking that I was going to miss out on this loan because the documents were not scanned. To my surprise, I received a call from Edwin saying that he was outside of my job to get the paperwork from me and handle them. I could not believe it. He drove about and hour just to make sure I was taken care of. I am truly thankful for both Alexa and Edwin. Without them, I probably would not have been able to complete the loan process.","Date of experience: June 30, 2022"
networkcapital.net,Sandra Moore,5,US,I have no complaints working with…,I have no complaints working with Joseph Francis was the best experience I've ever had in Securing a loan I will recommend them to my friends and family.,"Date of experience: June 17, 2022"
networkcapital.net,Lorraine Haussmann,5,US,Our experience with Teddy and Sarah was…,Our experience with Teddy and Sarah was outstanding. They worked diligently on qualifying us for a loan to suit our needs. Excellent service thank you,"Date of experience: June 24, 2022"
networkcapital.net,customerTena Nelson Johnson,5,US,Erica C and George were absolutely…,Erica C and George were absolutely amazing You could not ask for more helpful and kind and dedicated people to help theu this process! Thank you so much.,"Date of experience: May 03, 2022"
networkcapital.net,Dayna,5,US,This company was great to work with,This company was great to work with. Weekly (if not more) updates on the progress and they really worked hard to make our refi happen!,"Date of experience: June 17, 2022"
networkcapital.net,Ronald E Ferris,5,US,Everything is doing well done,Everything is doing well done. I appreciate that very much for Zach's help. We gave her 5 stars.,"Date of experience: October 20, 2022"
networkcapital.net,Terry Dossett,5,US,Great people to work with,Great people to work with. They make sure all your needs are met. They are Very clear on everything right up front.,"Date of experience: September 01, 2022"
networkcapital.net,Michelle Acebal,4,US,Jayne is great at what she does,"Jayne is great at what she does, she works with you every step of the way. Very thankful she was on my team.","Date of experience: September 19, 2022"
networkcapital.net,Patrick,5,GB,Good company to deal with,Good company to deal with. Professional staff.,"Date of experience: November 29, 2022"
networkcapital.net,Gregory Penkwitz,5,US,Diego Sebastián Aviles saved me years of regret,"I just wanted to thank Diego Sebastián Aviles for helping with the frist part of the Refinancing of my home in Sarasota Fl. He was every pleasant to work with keeping me updated on every step of it. Very professional on every call and explaining the process. He is a great employee of Network Capital. Once Kelly Stricklin was assigned to the Refinance things went very smooth. She also was very Professional with handling the final stages of my Refinance. I would like to add Andrea Johnson to this review she was the notary that came to my home to help me with signing the paper work. She traveled about fifty mile on a Sunday. After coming to my house she went over to my Mother's to sign a quick claim deed. She was very nice and did a wonderful job with my Mother. Every part of this Refinance was very professional and easy. I tried three other company's to do it and to be truthful before talking to Diego Sabeastian Aviles I was never going to go through this again. Diego proved to I could trust him and Network Capital Funding. What a wonderful company. Thank you all, for you help. Greg Penkwitz","Date of experience: August 05, 2022"
networkcapital.net,David Olivas,5,US,I communicated with a gentleman…,"I communicated with a gentleman Ezequiel David Leyva on Tuesday April 10th in regards to refinance my primary residence. He suggested a bandaid loan which would benefit my situation best, he was very understanding to my wants and needs. He was very professional made many suggestions which I agree, gave him all the necessary documents needed to start the process. Call me back in hours stating everything was going great. Continue communicating with me to keep me informed, he did let me know that a lady Liz mata roujo was going to be handling all the paperwork and would contact me to inform me how the process is going always keeping me in the loop she was very nice and very professional but I was having troubles with that the esign docks and she was so patient with me she walked me through the whole process and she was there making sure that everything was correct she was very nice gracious and I appreciate all her help as well as Ezekiel I could not have worked with anybody more kinder and nicer and more sincere than two of them and I really appreciate what they did for me.","Date of experience: June 28, 2022"
networkcapital.net,Kathleen,5,US,Our experience was superb from…,Our experience was superb from beginning to end. The people we worked with were professional.,"Date of experience: September 10, 2022"
networkcapital.net,"Santa Clara, CA",5,US,They made it happen,They made it happen.  They worked with my self-employment and challenging reporting issues.  Thank you.,"Date of experience: June 21, 2022"
networkcapital.net,gwen Toney,3,US,without contacting me,without contacting me. they sent my loan to another mortgage company without notification,"Date of experience: September 01, 2022"
networkcapital.net,Junior thaw,5,US,Thank you All the experience with Teddy…,Thank you All the experience with Teddy and Sarah was great I would recommend you guys to anyone,"Date of experience: July 18, 2022"
networkcapital.net,Michael Z.,5,US,Network Capital took care of business,Network Capital took care of business. I've done two successful VA refi's with them...no complaints!,"Date of experience: June 17, 2022"
networkcapital.net,JOSEPH. R,5,US,Joseph.F was there for all my questions…,"Joseph.F was there for all my questions every step of the way and after, smooth and easy ..Thank you","Date of experience: June 17, 2022"
networkcapital.net,Eric,5,US,Excellent service,Excellent service. Able to help with the few stumbling blocks that occurred. I will use them again.,"Date of experience: June 18, 2022"
networkcapital.net,Melissa bardling,5,US,Very friendly,"Very friendly, helpful and fast service. It was a pleasure to work with you.","Date of experience: July 01, 2022"
networkcapital.net,Customer,5,US,Abby and Courtney were informative,"Abby and Courtney were informative, accessible, prompt and efficient.  Very happy with the service.","Date of experience: May 02, 2022"
networkcapital.net,Bennie Lou Lanosga,5,US,They were very patient and helpful…,They were very patient and helpful enjoyed working with Nicole and Melissa both were excellent,"Date of experience: June 16, 2022"
networkcapital.net,Gary Chestin,5,CA,Set up my second business bank account…,Set up my second business bank account here. So pleased with the process and applications.,"Date of experience: July 15, 2022"
networkcapital.net,Christian Snyder,5,US,I used them a few times for my business…,I used them a few times for my business and they are good.,"Date of experience: October 05, 2022"
networkcapital.net,customer,5,US,The agents were very knowledge…,"The agents were very knowledge regarding my situation, I am very happy with the outcome.","Date of experience: June 17, 2022"
networkcapital.net,William,5,US,Excellent attention to detail worked in…Thanks,Excellent attention to detail worked in the professional And motivated way,"Date of experience: September 01, 2022"
networkcapital.net,Kiera,5,NO,I appreciate all the staff and look…,I appreciate all the staff and look forward to many years dealing with them.,"Date of experience: August 19, 2022"
networkcapital.net,Emiliano Torres,5,US,I wanted to share my experience…,"I wanted to share my experience receiving a loan this past few weeks. I got a great recommendation from Abel Gilbert of One Path Realty, a person who I trust and who has been a great friend of mine since high school. He spoke to me about Gabriel Flores and said in his opinion he is the best out there for lots of reasons which of course I experienced later on. From the beginning Gabriel made me feel comfortable and confident that he would do everything he can to reach our goal. He seemed to care as much as I did to try and get a good loan, and that's what made him special. A very genuine person and one who was available every time I had a question. One of his great attributes is making sure you understand 100% of the process, in which sometimes can be a bit confusing since there's so many steps and rules. Also I was amazed at the pace he works, making sure that everything gets turned in on time and also reminding me of all the things I have to do on my side. Overall my experience with Gabriel was amazing, I would and WILL recommend him to anyone who needs a loan and will tell them the truth of how smooth, easy and great it was my experience with Gabriel. After a few weeks I also had the pleasure to work with Lou Ellen StaAna who was great as well. She was very sweet, courteous and also cared a lot about my situation. I consider my self very lucky to have been able to be helped by two AMAZING people who made my experience so easy and beautiful. Thank you!","Date of experience: August 29, 2022"
networkcapital.net,Kristy Reardon,5,US,This review is for Teddy Rossi,"This review is for Teddy Rossi and Kathleen Terry If you are looking for the HARDEST Working, ALWAYS Available for any questions, AND THE MOST DRIVE TO GET YOU (his customer) the best loan possible for even the most difficult of circumstances TEDDY ROSSI IS YOUR MAN AND KATHLEEN TERRY IS YOUR GIRL!!! I had an extremely difficult set of circumstances that at every step they found a solution. GOING ABOVE AND BEYOND TO BE CREATIVE AND FOLLOW THROUGH TO GET MY HOME REFINANCED!! AS A DIVORCED WOMAN WITH 5 CHILDREN AND TRYING TO GET OUT OF A TERRIBLE FINANCIAL SITUATION THAT MANY TIMES I TOLD HIM TO JUST STOP, WELL HE NEVER GAVE UP!! HIS MOTHER SHOULD BE PROUD!!! I HAVE NOT ONLY GAINED AN AMAZING MORTGAGE PROFESSIONAL BUT ALSO A FRIEND!! HONESTLY FROM THE BOTTOM OF MY HEART TEDDY AND KATHLEEN THANK YOU! THANK YOU FOR PUTTING UP WITH MY TEARS AND MY BAD JOKES. YOU NEVER LOST YOUR PROFESSIONAL DEMEANER AND WALKED WITH ME ON THIS ROCKY JOURNEY AND NOW WE HAVE CLOSED. TEDDY YOU WILL RISE TO THE TOP!! I HAVE EVERY CONFIDENCE AFTER WORKING WITH YOU THAT YOUR WORK ETHIC, PATIENCE, HONESTY AND DRIVE WILL BE SHOWN TO EVERY CLIENT YOU WORK WITH!! PLEASE TELL ALLE TO BE PREPARED FOR HEAD HUNTERS TO BE CALLING TO RECRUIT YOU!! TEDDY NEEDS A RAISE AFTER THIS LOAN !! ALL MY RESPECT TO YOU AND THE TEAM BEHIND YOU. WE WILL BE WORKING TOGETHER SOON AGAIN!!! CHEERS!!!","Date of experience: May 19, 2022"
networkcapital.net,Gilbert and Karhy,5,US,Kathleen was very helpful and pleasant…,Kathleen was very helpful and pleasant to work with.  The process was easy and fast.,"Date of experience: May 04, 2022"
networkcapital.net,David Heer,5,US,Smooth,"Smooth, fast and reliable transaction best place for funding","Date of experience: September 12, 2022"
networkcapital.net,customer,5,US,We've used Network Capital several…,"We've used Network Capital several times for refinancing with great results. This was the first time using them for a new sale mortgage. I wasn't sure whether they could handle the dc area housing competition surge in the spring of 2022 and the need for quick turn arounds. But they did, thank God. First, Paul M. was such a reliable, supportive, and responsive help during the search. Paul's accurate and highly professional style was priceless. Paul was also extremely patient and very likeable.  Ian J. was extremely wonderful helping me through all of the business, loan, and rate terms, as his knowledge and experience is top notch. Joseph Francia was awesome as my processor. Joseph left nothing undone and there were no surprises. He was polite and reassuring. Helen L. leads with excellent customer service at the forefront and this is precicely what causes me to return. I feel like my business is appreciated and that if there's an issue it will be resolved, not ignored. Helen cares.  Diane W, is quite thoughtful and was very helpful intervening when Nayeli, a processing manager, rudely told me during one of my most stressful moments to feel free to take my business elsewhere. She was incredibly argumentative, disrespectful and just awful to deal with. This was at a critical time when I was already in contract and at the home appraisal stage! So I would've had to start over with one of my other lenders until Diane reassigned me to someone else. So sorry for being late in doing this well-deserved review from spring 2022, but it is the least I can do to thank these awesome mentioned people who went above and beyond to support me and deliver during one of the most stressful periods and transactions in my life. Thank you and God bless.","Date of experience: May 01, 2022"
networkcapital.net,Karla Troseth,5,US,Edwin & daniel,Both were very helpful through the entire process.Enjoyed working with both.,"Date of experience: June 08, 2022"
networkcapital.net,customer,4,US,Great experience with the contact…,"Great experience with the contact persons, but protracted lending timeline.","Date of experience: June 17, 2022"
networkcapital.net,L D,5,GB,Highly recommend,"Highly recommend, honest company with fantastic advice","Date of experience: August 10, 2022"
networkcapital.net,Phil Davis,5,US,They are my go to company,"They are my go to company, corporate ethics keeps me a happy coustmer!","Date of experience: June 04, 2022"
networkcapital.net,Jose Perez,5,US,The staff was very helpful,The staff was very helpful. Jennifer and Edwin are amazing,"Date of experience: July 27, 2022"
networkcapital.net,James Biczi,5,US,Edwyn was always there for me…,Edwyn was always there for me throughout the process,"Date of experience: September 02, 2022"
networkcapital.net,BRENDA,5,US,They were very efficient and helpful in…,They were very efficient and helpful in the process.,"Date of experience: September 01, 2022"
networkcapital.net,Jesus Rodriguez,5,US,From the beginning to the end was great…,From the beginning to the end was great thanks,"Date of experience: September 28, 2022"
networkcapital.net,Mary,5,CA,Review,Edwyn and Jayne did a great job with our closing.  Thank you,"Date of experience: June 08, 2022"
networkcapital.net,Joseph P Loredo,5,US,Great people,Great people. HANDS DOWN. YOU GUYS REALLY CARE.,"Date of experience: September 01, 2022"
networkcapital.net,Google Account,4,IN,The best for capital funding,,"Date of experience: November 11, 2022"
networkcapital.net,Ivan AS,5,US,Very fast and easy process,,"Date of experience: October 12, 2022"
networkcapital.net,Jason Arefi,5,US,To whom it may Concern,"To whom it may ConcernThis is Jason Arefi. I had done five loans with network Capital before I did this recent one with Edwin. Before I met Edwin and Daniels, I had the terrible expense with customer service with Angelo's office and Angelo himself, which cost me two appraisals that I had to pay for the loans they approached me to do for a better rate. Both got declined after I paid over $1500 for an appraisal because of my Debt ratio they said was 55%, which wasn't making sense to me because I was approved with two other lenders for the other properties, which Network Capital declined, so I had to create a new purchase through a different lender. Until Edwine called me and said he could do the loan for me, my answer was to him no more Network Capital. No one knew what they were doing, and it always cost me money for an appraisal, which some salesperson promised was loan is going to work, and it doesn't. Angelo never calls back after multiply voice mail. Edwin told me to give him one chance, and I don't have to approve the appraisal until he makes sure the loan goes through. I still didn't want to do it, and Daniel told me something. They told me the Angelo office made a mistake on the calculation, and my debt ratio is only 31%, and both of them call me every day and inform me what is going on. You never can get hold of anyone in Angelo's office. Whoever runs this other office is doing an excellent job, and Edwin and Danel got me back to Network Capital. I never want to do business with Angelo's office ever again, and I want to thank Edwin and Daniel for Their professionalism; and I am making a new purchase that I will use again. They were the Best and made sure I didn't leave network capital. I think Angelo's office should pay for my appraisal.","Date of experience: May 18, 2022"
networkcapital.net,customer,5,US,Top-notch,Top-notch. Closed in 12 days. FANTASTIC experience.,"Date of experience: May 18, 2022"
networkcapital.net,R. T. Fiore,5,US,Fast & Friendly Svc,Fast & friendly service throughout the process!,"Date of experience: June 17, 2022"
networkcapital.net,Mr Wayne Cook,5,US,Everything was ok until after closing,Everything was ok until after closing.,"Date of experience: September 01, 2022"
networkcapital.net,customer,3,US,dud not have any confidence in loan…,dud not have any confidence in loan proccesor,"Date of experience: June 16, 2022"
networkcapital.net,Hassan Mohamed,5,ZA,We love to see more in the future please unsubscribe me Hassan I miss,Gghdfjhdhhf,"Date of experience: November 30, 2022"
networkcapital.net,customer,5,PH,Good,"Good, communication and fast service","Date of experience: September 04, 2022"
networkcapital.net,Godfred Kombat,5,GH,They have one of the best customer…,They have one of the best customer service,"Date of experience: June 10, 2022"
networkcapital.net,Jackie L. Randall,4,US,great experience,,"Date of experience: November 12, 2022"
networkcapital.net,Katrina R. Kerley,4,US,great experience,,"Date of experience: November 16, 2022"
networkcapital.net,T. Shoon,1,US,Teddi Rossi ...,Teddi Rossi was our agent...,"Date of experience: July 31, 2022"
networkcapital.net,Celeste Jones,5,US,The process was quick and efficient!,,"Date of experience: July 14, 2022"
networkcapital.net,Uros Kvitko,5,RS,Minecraft Playstation Console and Banking Account Username online,Minecraft Playstation Console,"Date of experience: September 07, 2022"
networkcapital.net,Dan Bendl,5,US,Professional,"Persistent, professional and honest.","Date of experience: June 16, 2022"
networkcapital.net,customer,5,US,Very friendly and helpful close quick,,"Date of experience: May 05, 2022"
networkcapital.net,Yanira,4,US,It was a nice and easy experience.,,"Date of experience: June 21, 2022"
networkcapital.net,Louise G,5,US,Jacob and LouEllen awesome!,,"Date of experience: September 01, 2022"
networkcapital.net,K. Simeon,5,US,great,honest and trustworthy employees.,"Date of experience: May 26, 2022"
networkcapital.net,customer,5,US,The stars speaks for them self,,"Date of experience: June 18, 2022"
networkcapital.net,Mukesh Pala,5,IN,Muktyiiigghnkk,,"Date of experience: October 23, 2022"
networkcapital.net,customer,5,US,Experience was professional.,,"Date of experience: June 17, 2022"
networkcapital.net,Jeffery Dottson,5,US,Smooth refinance professional service,Very good service,"Date of experience: October 04, 2022"
networkcapital.net,T. D.,5,US,Top notch and exceptional!!,,"Date of experience: June 17, 2022"
networkcapital.net,Mary Mitchell,4,US,They gave us great service.,,"Date of experience: June 04, 2022"
networkcapital.net,Osama US,5,EG,thank you for your support,,"Date of experience: June 05, 2022"
networkcapital.net,Bobby,5,US,Ryan does a great job,,"Date of experience: August 04, 2022"
networkcapital.net,customer,5,US,service was excellent,,"Date of experience: June 16, 2022"
networkcapital.net,Popson popson,5,NG,This is fabulous,,"Date of experience: August 25, 2022"
networkcapital.net,Jacob Gable,5,US,sergio is the best!!,,"Date of experience: May 02, 2022"
networkcapital.net,Brian Bryant,5,US,Very helpful,,"Date of experience: September 01, 2022"
networkcapital.net,Anh Le,5,VN,Ok app good,Ok app goodGood,"Date of experience: May 27, 2022"
networkcapital.net,customer,5,US,Easy and fast.,,"Date of experience: June 02, 2022"
networkcapital.net,Cyntia rostasova ,5,GB,Hello,������9,"Date of experience: June 11, 2022"
networkcapital.net,customer,5,US,Exceptional service from beginning to…,"Exceptional service from beginning to completion.  Nicolas answered the phone with any question and direction needed.  DaVina was equally on top of my account and understands this aspect of banking and funding.   Network Capital does deliver what they promise———-a substantial savings by not using a third party mortgage broker    And professional unbiased lending rates that are very competitive, even with less than a normal debt to credit ratio history.  Network Capital will break-it down for you and work to get your loan or mortgage in order for you ASAP. Sincerely,Bob Lavin …..","Date of experience: May 02, 2022"
networkcapital.net,Charlie,5,US,Quick and easy process and wonderful…,Quick and easy process and wonderful staffs,"Date of experience: May 02, 2022"
networkcapital.net,Clive Castell,5,US,Great attitude and attention and fast…,Great attitude and attention and fast action.good team work.��,"Date of experience: May 01, 2022"
networkcapital.net,TT customer,5,US,Prompt Responsive and Accurate process with  Accountable Honest Staff,"From the 3 quotes received for a remortgage, I chose Network Capital because they not only  clearly stated options and process but also educated me about how is it I get multiple calls about mortgage while working on one, I'm tired of gaslighting and nebulous answers. They did neither. Questions were promptly answered and thoroughly explained, with timelines and next steps kept. They also accepted my old survey while another who actually held my mortgage was requesting another survey. (This saved at least 1,600 out of my pocket.) Part of my income is typically not used for mortgage approval which reduced my income for approval. While other companies stated my options were limited due to reduced income, National Capital initially stated no problem and the initial quote provided was accurate.  Working with Network Capital was not only a predictable easy process, they patiently explained each step clearly and were personable as well. I actually enjoyed working with them. It was a stress free process.","Date of experience: May 01, 2022"
networkcapital.net,Robert Lutz,5,US,I reached out to Network Capital to…,"I reached out to Network Capital to inquire about a mortgage, since the rate was lower than others.  I was treated kindly and professionally by at least 3 people who each had a part in the application and approval process.  I felt valued and able to get my questions answered easily.  During the transmission of documents I was assisted to find the easiest and least expensive way to proceed.  I would not hesitate to recommend Network Capital to anyone seeking a mortgage.","Date of experience: May 01, 2022"
networkcapital.net,Sheila Trzcinski,5,US,Everything went pretty smooth,Everything went pretty smooth.  Dan was great to work with and I appreciated Carlo staying in the loop as well! Thank you �,"Date of experience: May 01, 2022"
networkcapital.net,customer,5,US,I would recommend Network Capital to…,I would recommend Network Capital to everyone they were real fast and quick and very professional they really help me out of a bind sincerely yours Martin Howard,"Date of experience: May 01, 2022"
networkcapital.net,JOSE A GODINEZ,5,US,The whole team worked with me,"The whole team worked with me, from beginning to end. Thanks a million Justin,  Lauren, and Deanna. You ALL are great,  with alot of patients. Great communication  skills and very easy to talk to. Excellent service. Thank you everyone.","Date of experience: April 30, 2022"
networkcapital.net,customer.  Bret R. Hubbs,5,US,We are really Happy and Thankful for…,We are really Happy and Thankful for the speed and performance of the Capital team. You guys are great!,"Date of experience: April 30, 2022"
networkcapital.net,MR.BORDIN CHAMRAS,5,TH,Guidelines,GuidelinesSupport capital insurances,"Date of experience: April 30, 2022"
networkcapital.net,Jeff,5,US,I worked with two different people and…,I worked with two different people and both went above and beyond what was expected of them. Impressive.,"Date of experience: April 30, 2022"
networkcapital.net,Diane Montoya,5,US,Network Capital did everything they…,Network Capital did everything they said they were doing and got me the funding I needed.,"Date of experience: April 30, 2022"
